               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.019604,            0.018971,          0.00081294,             0.78582,             0.79028,             0.79139,             0.53253,            0.027456,            0.016182,           0.0010814,           0.0033321,           0.0033321,           0.0033321
                 134,            0.018263,            0.017674,          0.00063193,             0.75299,             0.80557,             0.78851,             0.53163,            0.027842,            0.016504,           0.0011886,           0.0032704,           0.0032704,           0.0032704
                 135,            0.018156,            0.018875,          0.00068421,              0.7728,             0.80464,              0.7889,             0.54385,            0.027629,             0.01659,           0.0011366,           0.0032093,           0.0032093,           0.0032093
                 136,            0.018695,            0.017545,           0.0007787,             0.84392,             0.77106,             0.80351,             0.55362,            0.027927,            0.016612,           0.0010453,           0.0031488,           0.0031488,           0.0031488
                 137,            0.019475,            0.019112,          0.00084776,             0.82465,             0.76645,             0.80282,             0.55168,            0.027122,            0.015964,           0.0010385,           0.0030888,           0.0030888,           0.0030888
                 138,            0.019415,            0.019668,          0.00079343,              0.7878,              0.7932,             0.79796,             0.55278,            0.026859,            0.015937,           0.0010624,           0.0030294,           0.0030294,           0.0030294
                 139,            0.019102,            0.017841,          0.00068055,             0.83613,             0.77257,             0.79616,             0.54478,            0.027519,            0.016175,           0.0013179,           0.0029706,           0.0029706,           0.0029706
                 140,              0.0178,            0.016493,          0.00067437,             0.84662,             0.75986,             0.79784,             0.53973,            0.027819,            0.016217,            0.001231,           0.0029125,           0.0029125,           0.0029125
                 141,            0.017499,            0.016148,          0.00059363,             0.81995,             0.78447,             0.80561,             0.54399,            0.028331,            0.015884,           0.0011577,            0.002855,            0.002855,            0.002855
                 142,            0.018164,            0.018094,          0.00067737,             0.79564,              0.8192,             0.80035,             0.54364,            0.027551,            0.015886,           0.0010194,           0.0027981,           0.0027981,           0.0027981
                 143,             0.01847,            0.018025,          0.00077817,              0.7971,             0.80294,             0.79189,             0.53839,            0.028179,            0.016403,            0.001155,           0.0027419,           0.0027419,           0.0027419
                 144,            0.017763,            0.017533,          0.00060493,             0.81193,             0.77823,             0.79837,             0.53939,            0.028383,            0.016523,           0.0010623,           0.0026864,           0.0026864,           0.0026864
                 145,            0.017645,             0.01765,          0.00057852,             0.78535,             0.80091,             0.80456,             0.54329,            0.027868,            0.016158,          0.00098778,           0.0026316,           0.0026316,           0.0026316
                 146,            0.017923,            0.017532,          0.00066845,              0.7908,               0.818,             0.80995,             0.54816,            0.028254,            0.015691,          0.00097371,           0.0025775,           0.0025775,           0.0025775
                 147,            0.017493,            0.018191,          0.00061854,             0.81297,             0.78188,             0.80899,             0.55075,            0.028632,            0.015585,          0.00098845,           0.0025241,           0.0025241,           0.0025241
                 148,            0.017135,             0.01696,          0.00062287,             0.82068,             0.77607,             0.81215,             0.55447,            0.028785,            0.015801,           0.0010592,           0.0024714,           0.0024714,           0.0024714
                 149,            0.016194,            0.017083,          0.00051649,             0.81319,             0.80464,             0.81569,              0.5572,            0.029001,            0.016116,           0.0010972,           0.0024195,           0.0024195,           0.0024195
